phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
"baseline","https://kujo.robertdevore.com/course/http-and-networking/","lessons/http-and-networking.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/http-and-networking/","200","HTTP and network boundaries · Kujo Course","41","Separate response handling from live transport.","47","HTTP and network boundaries","h1:HTTP and network boundaries|h2:What can this code touch?|h2:Native contract|h2:Private destinations|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:Response and routing changes in 1.4.0","965","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","edbd53f8d18f5b61f98692cb1683a45c0ce62cd7837ff0300a5831d2194136a3",""
"baseline","https://kujo.robertdevore.com/course/data-and-persistence/","lessons/data-and-persistence.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/data-and-persistence/","200","Structured data and local persistence · Kujo Course","51","Store explicit schemas and keep migrations inspectable.","55","Structured data and local persistence","h1:Structured data and local persistence|h2:Mental model|h2:Native contract|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","848","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","afa36d1df7cdfb16a2b0a1d805a480079a83dc46b24117883659a96f3f597be7",""
"baseline","https://kujo.robertdevore.com/course/capability-security/","lessons/capability-security.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/capability-security/","200","Trusted execution and minimum authority · Kujo Course","53","Prove a denial, grant one effect, and test the remaining boundary.","66","Trusted execution and minimum authority","h1:Trusted execution and minimum authority|h2:Security contract|h2:Capability drill|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","831","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","e9bcf3b861cd87609c4ff4112e3e68501b9eee530a751109a70241215a13194f",""
"baseline","https://kujo.robertdevore.com/course/secret-boundaries/","lessons/secret-boundaries.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/secret-boundaries/","200","Secrets, redaction, and endpoint policy · Kujo Course","53","Keep credential values out of ordinary output.","46","Secrets, redaction, and endpoint policy","h1:Secrets, redaction, and endpoint policy|h2:Mental model|h2:Runtime contract|h2:Network policy|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:Prove AI endpoint denial","888","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","61","4","0","0","2","0","0","1","false","true","false","false","4c687cc12db56765b5a1ca070995b928632c223d6b619fec6fda00327e336911",""
"baseline","https://kujo.robertdevore.com/course/ai-effects-and-messages/","lessons/ai-effects-and-messages.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/ai-effects-and-messages/","200","AI effects and portable messages · Kujo Course","46","Treat model responses as uncertain external input.","50","AI effects and portable messages","h1:AI effects and portable messages|h2:Where you are|h2:Runtime contract|h2:Message construction|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:Security review lens","924","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","5","0","0","2","0","0","1","false","true","false","false","50b3c09b72ce57b1ae4a1e33a7be191b05787ed7ae7cf9ad6c264ef701b07946",""
"baseline","https://kujo.robertdevore.com/course/request-identity/","lessons/request-identity.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/request-identity/","200","Deterministic request identity · Kujo Course","44","Know which work a cassette or cache entry represents.","53","Deterministic request identity","h1:Deterministic request identity|h2:Runtime contract|h2:Mental model|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","852","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","bcb9ca7a115ae2df23082f7594710fc4d40d51556639452c8cf04bf7f9b79330",""
"baseline","https://kujo.robertdevore.com/course/record-and-replay/","lessons/record-and-replay.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/record-and-replay/","200","Record, replay, and offline evidence · Kujo Course","50","Make AI integration tests independent of a live provider.","57","Record, replay, and offline evidence","h1:Record, replay, and offline evidence|h2:Signature determinism drill|h2:Runtime contract|h2:Read the example|h2:Professional pattern|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","902","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","5101464ac829dc8ecc76121710b86c9ccc1a34338d1706eeefae671dd24d670f",""
"baseline","https://kujo.robertdevore.com/course/streaming/","lessons/streaming.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/streaming/","200","Streaming and cancellation · Kujo Course","40","Distinguish delivered chunks from a completed domain result.","60","Streaming and cancellation","h1:Streaming and cancellation|h2:Runtime contract|h2:Mental model|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","852","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","59a352825f155d2e49ca4589db20f8f4b7fbb7d81c362ab78e54dfb9abae0b9f",""
"baseline","https://kujo.robertdevore.com/course/structured-outputs/","lessons/structured-outputs.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/structured-outputs/","200","Structured outputs and schema validation · Kujo Course","54","Parse text, validate shape, then evaluate meaning.","50","Structured outputs and schema validation","h1:Structured outputs and schema validation|h2:Mental model|h2:Runtime contract|h2:Read the example|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","867","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","c50450b00266839b4c173b2df958bb6f358b8973ce87294d8c2dce41c9bd3f95",""
"baseline","https://kujo.robertdevore.com/course/context-and-vectors/","lessons/context-and-vectors.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/context-and-vectors/","200","Context budgets, embeddings, and vectors · Kujo Course","54","Bound context and keep retrieval policy outside core math.","58","Context budgets, embeddings, and vectors","h1:Context budgets, embeddings, and vectors|h2:Runtime contract|h2:Mental model|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:Replay an embedding response","892","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","96cb964f71becf5f2e60d0bffe936c97837514a8af61b9f89b475b8cdf817701",""
"baseline","https://kujo.robertdevore.com/course/tool-loops/","lessons/tool-loops.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/tool-loops/","200","Bounded AI tool loops · Kujo Course","35","Validate a proposed call before supplying a tool result.","56","Bounded AI tool loops","h1:Bounded AI tool loops|h2:Today|h2:Read the example|h2:Stop conditions|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","880","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","61","4","0","0","2","0","0","1","false","true","false","false","05a2fe927b5d551ffbe6e4ed63d0c8bb40a25754c310ff06c8080c080f9e9be8",""
"baseline","https://kujo.robertdevore.com/course/mechanism-and-policy/","lessons/mechanism-and-policy.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/mechanism-and-policy/","200","Mechanism versus policy · Kujo Course","37","Compose an application without turning the language into a framework.","69","Mechanism versus policy","h1:Mechanism versus policy|h2:Where you are|h2:Architectural boundary|h2:Read the example|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","870","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","4cb0476311f9347395f6543c7d96d57b7107e3cd2a8503eb293da5cc92c868f1",""
