phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
"baseline","https://kujo.robertdevore.com/course/bounded-concurrency/","lessons/14.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/bounded-concurrency/","200","Spawn and bounded concurrent work · Kujo Course","47","Choose owned results over timing assumptions.","45","Spawn and bounded concurrent work","h1:Spawn and bounded concurrent work|h2:Today|h2:A bounded pattern|h2:Spawn drill|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:A deliberately limited spawn probe","938","en","","","Robert DeVore (footer)","false","LearningResource","45","60","3","0","0","0","0","0","1","false","true","false","false","7279274a4b80ce0d6c1600dbb90a686972664a0bfe67ee2fcab1a53f5db11922",""
"baseline","https://kujo.robertdevore.com/course/modules/","lessons/15.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/modules/","200","Modules and explicit exports · Kujo Course","42","Separate reusable code from entrypoint effects.","47","Modules and explicit exports","h1:Modules and explicit exports|h2:Why this exists|h2:Language contract|h2:Read the example|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","896","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","c07bcebe3aabef5ae3a81596836204d9b06c87f96203d4b94adcc3f11a1db8b9",""
"baseline","https://kujo.robertdevore.com/course/projects-and-lockfiles/","lessons/16.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/projects-and-lockfiles/","200","Projects, packages, and lockfiles · Kujo Course","47","Reproduce a manifest without inventing a public registry.","57","Projects, packages, and lockfiles","h1:Projects, packages, and lockfiles|h2:Mental model|h2:Stable tool contract|h2:Run the package drill|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","837","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","23d5b12ede0b7f08a3a23b600a765b3f722411a350c097f529f299b37a2eabb1",""
"baseline","https://kujo.robertdevore.com/course/standard-library/","lessons/17.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/standard-library/","200","Finding the standard library contract · Kujo Course","51","Look up arity, result shape, failure, and authority before calling.","67","Finding the standard library contract","h1:Finding the standard library contract|h2:Why this exists|h2:Read the inventory|h2:Four questions|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","836","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","31a6248061281aff11f5a6680d21209e57a6fb329f8d9397c61f6a8d630998aa",""
"baseline","https://kujo.robertdevore.com/course/testing/","lessons/18.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/testing/","200","Testing, fixtures, and runtime evidence · Kujo Course","53","Make failures intentional and success independently checkable.","62","Testing, fixtures, and runtime evidence","h1:Testing, fixtures, and runtime evidence|h2:Tool contract|h2:Reproducible tests|h2:Negative tests|h2:Professional pattern|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:Framework import context","891","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","58ed64ab383695e4a8b79ec28cdccb1541ac85e4eee2b8d222b8bf68e2622574",""
"baseline","https://kujo.robertdevore.com/course/machine-contracts/","lessons/19.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/machine-contracts/","200","Diagnostics and machine-readable interfaces · Kujo Course","57","Serve humans and agents from one explicit result contract.","58","Diagnostics and machine-readable interfaces","h1:Diagnostics and machine-readable interfaces|h2:Why this exists|h2:Stable tool contract|h2:Application contract|h2:Professional pattern|h2:Evidence drill|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","836","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","57a0a4be4b4711f1b799aeacc21a798ca9f30d199558a7ef882bdab1c3ff6042",""
"baseline","https://kujo.robertdevore.com/course/documentation/","lessons/20.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/documentation/","200","Documentation as a build artifact · Kujo Course","47","Generate API evidence and write the decisions extraction cannot infer.","70","Documentation as a build artifact","h1:Documentation as a build artifact|h2:Why this exists|h2:Tool contract|h2:Read the example|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","863","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","a03517dc640e4a4b23904f06251031ac16d1fa204ac0cab46b038a02912cc56f",""
"baseline","https://kujo.robertdevore.com/course/editor-and-lsp/","lessons/21.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/editor-and-lsp/","200","Editor integration and the LSP boundary · Kujo Course","53","Keep tooling connected to the same language contract.","53","Editor integration and the LSP boundary","h1:Editor integration and the LSP boundary|h2:Mental model|h2:Stable tool contract|h2:A reproducible editor workflow|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","893","en","","","Robert DeVore (footer)","false","LearningResource","45","60","3","0","0","0","0","0","1","false","true","false","false","b7a78afc3bfc1354e8bacdf89e96ffbc8a214b6aaf1966c804b1787e1087cc69",""
"baseline","https://kujo.robertdevore.com/course/filesystem/","lessons/22.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/filesystem/","200","Filesystem automation with bounded paths · Kujo Course","54","Read intended inputs and make writes deliberate.","48","Filesystem automation with bounded paths","h1:Filesystem automation with bounded paths|h2:What can this code touch?|h2:Native contract|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","851","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","819cf6848e960b9abf6d124a5e5bab420035111607df1b803a3b7bd732aa307b",""
"baseline","https://kujo.robertdevore.com/course/processes/","lessons/23.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/processes/","200","Processes without unnecessary shells · Kujo Course","50","Use argv, bounded output, and an explicit result receipt.","57","Processes without unnecessary shells","h1:Processes without unnecessary shells|h2:What can this code touch?|h2:Native contract|h2:Machine receipt|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","838","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","313d0f45fd47b761ad565c283fd2e6b3124286ecec102ff3147777eede2cba09",""
"baseline","https://kujo.robertdevore.com/course/http-and-networking/","lessons/24.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/http-and-networking/","200","HTTP and network boundaries · Kujo Course","41","Separate response handling from live transport.","47","HTTP and network boundaries","h1:HTTP and network boundaries|h2:What can this code touch?|h2:Native contract|h2:Private destinations|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","857","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","2cd7995417b2c7493b2744d43544d6a24e39851ae08a773d709468ca9d70bb95",""
"baseline","https://kujo.robertdevore.com/course/data-and-persistence/","lessons/25.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/data-and-persistence/","200","Structured data and local persistence · Kujo Course","51","Store explicit schemas and keep migrations inspectable.","55","Structured data and local persistence","h1:Structured data and local persistence|h2:Mental model|h2:Native contract|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","839","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","f69655ee0c6469dc34e1db35538c64fb951b0f8d8366791c5cdc4f096e57ae91",""
"baseline","https://kujo.robertdevore.com/course/capability-security/","lessons/26.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/capability-security/","200","Trusted execution and minimum authority · Kujo Course","53","Prove a denial, grant one effect, and test the remaining boundary.","66","Trusted execution and minimum authority","h1:Trusted execution and minimum authority|h2:Security contract|h2:Capability drill|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","829","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","ff3c223a8063f5ce83bd37260b7e83d919815d34244b2ed5d80b878016690945",""
"baseline","https://kujo.robertdevore.com/course/secret-boundaries/","lessons/27.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/secret-boundaries/","200","Secrets, redaction, and endpoint policy · Kujo Course","53","Keep credential values out of ordinary output.","46","Secrets, redaction, and endpoint policy","h1:Secrets, redaction, and endpoint policy|h2:Mental model|h2:Runtime contract|h2:Network policy|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:Prove AI endpoint denial","885","en","","","Robert DeVore (footer)","false","LearningResource","45","60","3","0","0","0","0","0","1","false","true","false","false","fee78689b8a6c128a1d9343112ca0856c34346a71d8e33f0cac4d6e617347ad7",""
"baseline","https://kujo.robertdevore.com/course/ai-effects-and-messages/","lessons/28.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/ai-effects-and-messages/","200","AI effects and portable messages · Kujo Course","46","Treat model responses as uncertain external input.","50","AI effects and portable messages","h1:AI effects and portable messages|h2:Where you are|h2:Runtime contract|h2:Message construction|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:Security review lens","923","en","","","Robert DeVore (footer)","false","LearningResource","45","59","4","0","0","0","0","0","1","false","true","false","false","848dd96c492ce39a96709a6a632ac137a1c236bb554eaa37df47282da9826a14",""
"baseline","https://kujo.robertdevore.com/course/request-identity/","lessons/29.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/request-identity/","200","Deterministic request identity · Kujo Course","44","Know which work a cassette or cache entry represents.","53","Deterministic request identity","h1:Deterministic request identity|h2:Runtime contract|h2:Mental model|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","843","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","3ff1bc20eec83379a54cb1135f0303c4e177f872b7407b28e7972aff45e9fb4c",""
"baseline","https://kujo.robertdevore.com/course/record-and-replay/","lessons/30.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/record-and-replay/","200","Record, replay, and offline evidence · Kujo Course","50","Make AI integration tests independent of a live provider.","57","Record, replay, and offline evidence","h1:Record, replay, and offline evidence|h2:Signature determinism drill|h2:Runtime contract|h2:Read the example|h2:Professional pattern|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","894","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","313f1fabc97494c9b5045f47ce464604acbd975acaf904e96be195b46ca832f1",""
"baseline","https://kujo.robertdevore.com/course/streaming/","lessons/31.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/streaming/","200","Streaming and cancellation · Kujo Course","40","Distinguish delivered chunks from a completed domain result.","60","Streaming and cancellation","h1:Streaming and cancellation|h2:Runtime contract|h2:Mental model|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","851","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","71353cc72b14ecc1ed2d8d71bfd572a1cec4b0569942f203c092358addcdae35",""
"baseline","https://kujo.robertdevore.com/course/structured-outputs/","lessons/32.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/structured-outputs/","200","Structured outputs and schema validation · Kujo Course","54","Parse text, validate shape, then evaluate meaning.","50","Structured outputs and schema validation","h1:Structured outputs and schema validation|h2:Mental model|h2:Runtime contract|h2:Read the example|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","857","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","7ecc95f7d063792a628ce0f735568c6504b92f1f8263162888dec0d7920ce470",""
"baseline","https://kujo.robertdevore.com/course/context-and-vectors/","lessons/33.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/context-and-vectors/","200","Context budgets, embeddings, and vectors · Kujo Course","54","Bound context and keep retrieval policy outside core math.","58","Context budgets, embeddings, and vectors","h1:Context budgets, embeddings, and vectors|h2:Runtime contract|h2:Mental model|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:Replay an embedding response","886","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","709b69f14af0e872df11ef3202960e713ea8b2c9bb64266960a69b6235ce5e43",""
"baseline","https://kujo.robertdevore.com/course/tool-loops/","lessons/34.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/tool-loops/","200","Bounded AI tool loops · Kujo Course","35","Validate a proposed call before supplying a tool result.","56","Bounded AI tool loops","h1:Bounded AI tool loops|h2:Today|h2:Read the example|h2:Stop conditions|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","878","en","","","Robert DeVore (footer)","false","LearningResource","45","60","3","0","0","0","0","0","1","false","true","false","false","2b66c29d55b674b0ee31b3f56cfbc0693ec3d63bf3bf96c3ae7721330cd1184c",""
"baseline","https://kujo.robertdevore.com/course/mechanism-and-policy/","lessons/35.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/mechanism-and-policy/","200","Mechanism versus policy · Kujo Course","37","Compose an application without turning the language into a framework.","69","Mechanism versus policy","h1:Mechanism versus policy|h2:Where you are|h2:Architectural boundary|h2:Read the example|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","873","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","c49f025050b7ac752b57a3b99bf36140ebe82742005a19e148dfae21337840e5",""
"baseline","https://kujo.robertdevore.com/course/loop-engineering/","lessons/36.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/loop-engineering/","200","Loop Engineering, specs, and stop conditions · Kujo Course","58","Turn an open-ended request into bounded work.","45","Loop Engineering, specs, and stop conditions","h1:Loop Engineering, specs, and stop conditions|h2:The loop|h2:Specification first|h2:Current workflow implementation|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","859","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","2ea6763f547ef82b1f95da6e6b9efdd2bc215370385dc6b559688e230fd56934",""
"baseline","https://kujo.robertdevore.com/course/evaluation/","lessons/37.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/evaluation/","200","Evaluation independent of generation · Kujo Course","50","Reject plausible but wrong output with observable criteria.","59","Evaluation independent of generation","h1:Evaluation independent of generation|h2:Why this exists|h2:Deterministic checks first|h2:Thresholds and failure|h2:Ecosystem boundary|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","870","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","3827f49dda7c6c60c8f16b95cf97db65c7fe7444ccf5f8f9049fba6efb204452",""
